SquareFootage,NumBathrooms,NumBedrooms,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Price
976.35,1.0,3,5.77,7.88,70.82,4.13,99.85,1.01,3.76,9.87,8.65,230173.566
1257.82,1.050886021,3,8.17,4.91,6.75,27.73,90.28,1.66,2.14,0.15,2.23,384299.924
1350.43,2.340889636,3,0.68,6.72,79.91,7.76,91.63,1.84,5.02,7.27,6.37,254639.4274
550.0,2.820423083,4,53.27,9.39,29.22,28.28,89.1,2.13,6.84,1.97,4.1,212120.0921
680.27,1.0,2,11.22,6.04,73.45,24.28,99.9,0.88,3.68,7.19,9.2,144362.9708
1070.92,1.0,3,17.59,7.28,12.8,8.75,96.27,1.35,5.2,7.93,6.43,159265.5551
811.64,1.97683394,1,23.0,4.66,9.43,27.28,83.97,2.41,3.65,4.92,3.88,105967.4529
1522.4,1.532862053,3,13.5,8.64,26.49,20.21,98.15,1.26,7.21,5.92,6.01,328886.6243
1285.02,2.244890313,4,5.25,2.66,14.79,34.39,83.43,1.19,5.42,5.04,4.81,299295.496
1202.35,1.7216453,3,39.48,7.67,58.34,4.12,88.17,1.62,7.48,7.66,8.07,294966.6083
550.0,1.052838097,3,4.84,9.51,72.2,18.78,99.9,0.94,6.05,8.36,5.11,135637.489
1300.04,1.863375947,4,19.04,7.45,47.27,7.89,92.4,1.93,5.06,3.63,3.01,263745.9375
1011.04,3.717889431,4,21.48,9.74,12.28,9.58,99.9,1.51,9.64,7.55,9.34,443378.8118
901.0,3.411189375,3,21.19,10.0,4.84,19.49,89.47,1.59,4.62,9.88,7.16,362597.7191
868.81,2.585261194,2,31.67,8.42,41.32,13.12,86.79,0.68,2.44,0.97,3.01,266026.8228
550.0,1.773790529,3,63.77,5.72,19.7,5.69,93.49,1.55,3.18,4.86,6.47,131922.3499
1586.43,1.967370862,6,51.48,4.63,22.57,30.01,99.9,0.87,6.72,4.17,6.35,432756.0642
628.62,1.28916747,2,39.59,8.4,43.09,12.47,87.0,2.03,1.62,6.32,5.66,135155.6964
786.24,2.293741453,4,3.07,8.18,13.76,0.27,99.9,2.06,4.55,3.25,5.42,348184.7151
1059.64,1.0,3,9.72,10.0,52.9,12.65,95.99,1.15,4.3,3.51,4.67,286536.4983
550.0,2.568205646,4,45.07,5.19,29.34,32.21,91.47,1.36,4.59,8.47,5.91,372012.1632
927.23,3.076841003,5,16.65,8.27,31.76,6.73,95.29,1.42,7.94,10.0,5.11,559270.6017
997.28,2.959824965,3,25.04,6.36,92.75,14.76,97.71,1.56,5.43,5.52,6.14,476432.9727
1196.5,2.906671612,3,34.28,9.06,10.36,8.77,94.36,0.76,10.0,8.73,2.67,288038.3703
1033.26,2.544290356,2,21.06,5.07,45.72,9.6,89.41,1.94,4.56,1.86,5.21,334874.4242
903.0,2.010662102,4,59.96,4.64,109.31,20.93,95.21,1.14,7.4,4.94,6.43,486556.1798
550.0,1.0,2,18.27,5.05,42.52,22.34,99.9,1.42,3.53,8.5,5.75,151346.0076
559.57,1.0,3,23.98,7.77,111.82,53.25,94.33,2.05,5.25,2.0,2.3,137600.1985
783.91,2.191164991,4,41.84,6.85,74.19,19.26,93.42,1.63,6.53,5.65,8.57,335653.1603
973.77,1.814834477,4,2.2,6.5,33.45,1.71,99.17,1.8,6.27,7.15,6.28,300761.3612
550.0,2.267335366,3,37.1,6.95,67.96,41.71,99.9,1.93,2.44,10.0,6.82,177048.5506
1172.05,3.811829626,3,36.56,6.71,8.81,14.97,87.69,1.41,6.0,0.87,4.8,259413.2253
964.37,3.32549664,2,24.98,6.12,15.99,21.3,96.82,1.87,3.46,6.14,6.68,380932.1843
675.22,3.688655116,3,5.55,7.34,3.34,15.29,88.86,2.06,4.65,4.79,8.56,391602.5135
1198.87,2.470622097,3,18.69,6.92,94.37,17.13,95.84,2.07,6.37,2.45,2.7,336955.922
849.96,2.261439795,3,46.83,8.09,13.43,23.31,95.97,2.29,5.01,9.06,5.34,431395.731
1318.79,1.0,3,11.63,7.22,18.18,3.59,99.9,1.71,5.45,10.0,7.47,226594.365
726.61,2.144672014,3,49.31,7.08,19.28,14.61,88.48,0.83,7.3,5.53,7.13,195910.5248
931.73,1.741008785,2,0.72,7.77,1.0,6.95,94.6,1.52,3.17,6.26,7.46,279007.9273
1439.53,1.988237756,2,17.84,4.36,0.24,43.05,99.29,1.61,3.26,6.05,1.06,412837.757
1488.74,2.741183133,3,13.92,8.4,63.85,25.21,89.66,1.51,5.88,8.02,6.21,610665.3734
1644.94,3.358326898,4,42.01,4.78,41.64,24.32,91.61,1.76,7.47,1.69,2.51,300158.0896
1536.98,1.0,1,23.77,6.84,93.62,25.63,93.45,2.04,5.3,7.1,8.18,137434.8608
550.0,2.234588924,3,25.45,3.74,63.97,4.44,98.42,1.3,0.69,7.95,2.94,155828.5298
1251.87,2.773043133,2,27.86,7.96,139.4,7.11,93.9,1.29,5.8,5.38,4.77,234034.0348
1828.53,2.939570181,3,34.54,7.72,37.31,2.44,88.35,1.31,3.56,6.66,5.69,439592.108
783.16,3.590101283,3,38.33,6.53,36.15,31.26,93.83,1.53,5.63,8.03,5.13,538563.3249
1340.03,1.0,4,48.45,5.3,10.64,4.08,90.19,1.52,0.71,10.0,4.94,224962.3678
550.0,3.507343964,5,26.02,10.0,39.25,24.72,90.29,1.39,5.64,6.13,7.1,331485.0916
1438.43,2.405576106,3,48.11,7.83,71.85,2.09,95.0,1.87,3.79,9.76,6.97,287988.1446
1581.99,2.288002864,4,12.2,6.56,73.96,11.8,99.9,1.28,7.6,3.75,3.46,528857.2625
775.12,2.170447449,2,39.3,4.45,16.86,0.89,91.51,1.58,3.56,7.1,6.35,205574.7663
1688.17,1.174348657,4,34.22,6.19,48.83,20.73,93.69,1.17,4.95,10.0,8.51,349262.1615
1119.76,1.658322355,1,30.45,6.92,48.45,38.77,99.9,0.57,5.18,5.45,4.78,139434.7349
972.33,1.689928199,3,39.7,5.99,9.35,25.0,90.66,0.91,6.77,10.0,7.63,478728.7203
922.31,3.467240979,3,47.2,8.57,1.1,22.2,93.56,2.48,7.06,10.0,7.0,452303.4089
1056.18,2.816784211,4,54.6,8.76,78.53,13.4,91.38,0.93,3.56,10.0,8.35,256709.7659
550.0,3.431824217,3,36.3,9.21,33.27,30.04,99.9,1.1,5.42,3.33,4.26,215208.6958
550.0,1.18557398,2,31.68,6.91,43.19,34.65,94.78,2.75,0.89,2.05,5.16,194645.6957
550.0,2.002786637,3,42.7,4.41,13.14,7.63,96.49,1.57,2.05,4.64,4.53,153736.6301
1218.44,1.702122157,3,19.22,6.85,52.46,36.65,96.75,1.91,6.52,4.8,5.82,427431.2759
606.65,2.994621827,3,70.74,6.52,13.53,17.01,99.9,2.01,5.61,9.97,6.65,203871.3077
1590.23,1.0,3,22.85,8.99,5.58,48.58,93.03,0.52,3.98,2.99,2.69,289809.1616
1569.56,2.732128952,3,21.47,9.04,30.48,17.42,91.78,1.37,4.98,10.0,7.05,424946.0457
679.57,1.093525573,2,46.36,7.35,13.87,4.22,98.41,2.76,3.8,2.49,4.83,212746.8088
550.0,2.299606283,3,36.28,4.1,57.42,26.9,95.08,1.31,2.75,8.77,5.92,161470.8323
1316.24,2.562856417,2,8.5,7.52,41.5,11.03,92.38,1.8,6.88,8.41,4.81,490827.0104
2167.29,1.0,3,11.64,8.85,11.65,18.75,93.84,1.2,8.45,4.13,5.32,441105.0733
1403.92,1.974140894,3,17.79,8.97,11.29,3.18,94.38,1.58,7.42,9.96,8.31,239730.0695
987.04,1.0,3,20.03,2.95,2.97,25.88,98.37,1.63,2.16,5.13,7.64,163368.2428
1068.51,2.584244154,1,25.81,7.2,43.24,30.31,98.36,1.02,5.4,6.56,9.38,259052.416
727.21,2.159527648,5,55.57,5.66,26.54,23.48,87.87,1.94,5.95,0.5,6.04,469711.9726
1410.31,3.535258018,2,32.4,8.82,13.88,7.01,91.88,0.26,5.52,6.27,7.21,251772.1898
748.24,1.444367229,5,28.84,7.1,66.33,3.48,93.76,1.28,4.15,4.68,5.49,417791.9417
1580.54,2.121777685,1,30.45,7.3,16.64,13.95,90.72,2.07,6.76,6.67,6.73,435576.1234
874.34,1.062189133,1,60.21,5.93,1.85,11.86,87.07,1.47,5.01,3.77,9.65,109258.2332
550.0,3.557038767,3,27.32,10.0,63.48,15.96,95.59,1.28,6.87,6.69,7.09,415827.6696
948.98,3.046655935,4,27.86,5.24,29.14,14.91,81.71,1.31,4.88,10.0,9.99,642582.8348
915.33,2.625077528,4,7.19,6.52,30.86,49.13,88.4,1.2,5.36,1.14,4.24,446406.9359
985.17,1.010491793,2,40.12,5.15,51.07,3.45,92.75,1.39,3.2,5.65,5.61,130765.982
1271.07,3.513550093,4,2.22,10.0,64.13,2.2,98.1,1.19,5.37,7.21,6.89,380952.6277
1903.45,2.625487117,2,28.74,6.48,33.87,15.65,93.21,1.93,5.74,4.81,4.53,486956.4901
1133.28,2.194938492,4,1.68,9.36,24.42,9.27,94.91,1.37,5.43,10.0,8.45,383291.0398
550.0,1.0,3,27.42,4.44,7.61,9.93,92.87,2.27,3.76,7.98,3.28,166647.5865
550.0,1.888014424,3,24.1,7.48,30.57,8.05,96.83,2.5,5.01,3.73,5.62,224345.928
1499.48,4.589564842,4,49.71,9.08,8.75,37.11,83.89,1.96,6.87,6.57,5.83,365843.4516
790.32,1.497639415,3,14.13,9.1,21.54,20.21,98.89,1.53,5.1,5.34,7.01,307857.6781
950.35,2.490189397,3,69.53,5.96,111.62,27.39,95.95,1.97,6.79,4.35,7.4,337003.2336
781.49,2.063206208,3,5.11,6.09,45.32,22.52,96.38,1.13,5.16,7.64,2.12,267057.6411
574.97,1.494985804,2,14.94,2.85,34.67,19.46,90.29,0.61,1.53,10.0,7.05,139974.2133
1803.96,1.0,5,30.68,9.52,30.97,2.64,91.99,1.61,5.34,3.71,9.14,303353.3029
896.07,1.608449681,2,43.53,4.12,67.63,0.67,86.82,2.4,0.13,0.49,4.14,157667.7423
833.3,1.048440791,4,37.09,5.76,57.47,11.2,94.76,1.51,3.84,7.88,8.08,310573.1299
1719.91,1.0,3,35.11,6.12,6.89,10.26,92.33,1.63,5.58,4.78,6.85,368724.117
777.56,1.794734575,2,36.53,5.5,35.71,23.58,98.67,2.56,3.48,6.75,6.84,96645.45592
776.64,2.686526022,3,23.16,6.22,47.78,17.25,89.03,1.87,7.49,8.51,6.3,247780.4737
822.24,1.316987291,4,51.71,4.19,66.18,17.17,96.51,1.6,6.25,2.09,3.43,313484.1485
1114.36,4.80931537,2,26.67,7.0,37.75,19.23,99.9,1.53,4.39,5.85,7.94,383062.9673
748.24,1.390644092,3,7.19,9.69,56.47,8.84,90.36,2.25,6.94,5.87,3.13,222458.8726
550.0,2.403054434,3,18.98,5.07,80.88,28.25,90.66,1.96,3.47,4.97,3.5,266981.4133
814.83,3.473063963,4,30.71,8.08,13.53,12.19,91.23,1.95,4.57,6.49,5.04,532855.9444
1291.47,1.139580408,2,31.55,5.69,119.97,33.04,81.08,1.17,3.51,2.36,3.74,112350.1734
907.52,1.015720333,4,55.84,10.0,12.24,10.18,99.9,1.78,7.22,7.99,6.02,277389.5276
1253.25,3.141230038,4,25.12,9.7,8.98,4.83,97.44,2.18,4.43,10.0,6.14,703023.0198
1314.72,1.0,2,59.41,7.65,7.83,7.51,88.73,1.38,3.8,7.64,9.36,248774.6128
550.0,1.939942627,4,36.44,5.1,59.83,5.28,93.61,1.49,3.26,6.85,7.37,237388.69
1445.21,3.208618266,4,58.13,10.0,2.75,16.01,86.09,1.73,5.55,5.14,5.49,363716.895
960.99,2.92338302,2,16.49,5.21,115.0,42.77,90.4,1.95,5.66,1.21,6.94,324412.5087
1497.53,2.724352875,3,12.6,9.24,102.68,14.48,99.9,0.92,7.29,6.89,5.53,470275.8625
707.34,3.362907716,3,14.33,7.7,34.98,8.32,97.18,2.05,8.84,9.46,6.94,444412.2556
1219.26,2.918102072,5,22.94,6.47,6.46,3.39,93.86,1.37,5.47,7.41,7.46,621479.2461
1371.3,3.667584907,4,15.07,9.25,32.74,5.14,95.43,1.56,4.44,5.29,5.89,685133.8945
992.95,2.880031008,3,42.08,5.6,76.79,8.92,97.96,1.71,0.71,5.76,5.01,320483.7395
857.93,2.107979197,4,0.33,6.1,1.92,6.41,99.9,1.41,6.68,6.22,6.59,361161.0422
1139.91,3.215113326,3,43.69,2.73,65.98,27.89,80.31,1.72,0.98,1.04,4.41,252928.8126
1102.88,1.380191579,4,35.8,10.0,56.78,49.5,99.9,0.49,8.05,7.54,4.99,277124.1579
1427.49,2.126220956,4,8.02,9.63,43.87,11.41,96.88,1.04,8.07,10.0,8.93,409661.7901
767.17,1.881860216,3,34.73,5.52,21.4,6.3,97.08,1.76,6.1,7.38,6.35,246126.2233
960.64,2.149745338,4,13.51,9.16,89.02,9.37,93.2,1.12,5.74,8.84,6.46,368668.559
1296.86,2.692408256,5,27.45,8.64,77.97,23.63,89.87,1.11,6.62,2.27,1.6,519447.7747
712.03,2.646034056,3,18.75,6.9,101.05,22.69,90.48,1.65,6.13,6.49,6.16,230016.2448
609.92,1.810292101,1,1.63,2.53,68.06,23.45,93.01,1.87,2.33,2.78,5.09,271197.4971
834.23,3.28414431,3,19.97,6.52,64.65,19.2,82.62,2.04,3.25,8.81,6.97,244642.5188
1486.85,2.299745853,3,37.0,6.05,62.93,44.36,91.92,2.65,6.28,5.21,3.94,365276.7021
1034.82,2.138077722,4,21.05,9.29,17.64,42.63,97.55,1.91,6.72,3.05,3.52,222605.2271
1967.05,2.23160793,3,23.29,9.27,97.49,17.71,83.9,2.25,7.34,5.22,4.15,425217.6306
550.0,1.364844596,5,20.36,8.9,62.2,13.45,92.61,2.19,5.61,3.98,3.62,177882.2157
1358.08,1.0,4,4.39,7.69,50.96,18.75,92.79,0.98,5.87,5.66,6.11,299791.0386
1593.68,1.986880679,2,0.89,8.59,14.64,4.26,92.94,1.45,5.75,8.99,10.0,485113.8642
1437.55,3.975360503,2,4.35,7.96,101.88,9.0,93.8,2.49,5.38,1.78,3.72,200522.0759
1299.92,3.254882042,3,4.53,10.0,46.94,8.29,99.9,1.38,7.84,10.0,10.0,609953.1005
1263.08,2.39577864,4,26.35,7.63,81.52,29.64,94.76,1.46,6.04,4.18,3.08,261183.9614
574.1,2.38636649,3,28.43,3.13,47.5,7.9,84.86,1.23,0.99,5.33,4.12,415963.3615
701.95,1.324449807,3,31.0,6.02,82.14,31.8,97.4,1.65,4.15,2.0,5.85,231996.9865
550.0,2.389430015,3,21.85,6.03,104.79,33.35,98.81,1.75,6.84,5.33,7.69,173670.6252
662.79,2.085815753,2,65.46,7.45,36.21,26.34,99.09,0.48,6.12,8.18,5.29,126108.4073
855.57,2.251610513,4,20.32,6.84,90.0,15.39,99.9,1.48,5.24,3.31,5.77,301884.9593
1349.78,2.186944744,1,51.0,6.36,49.6,43.34,89.95,1.63,3.47,7.05,5.22,153266.9508
1075.66,1.965149506,4,16.71,9.89,47.39,3.14,89.93,1.45,7.91,8.66,8.54,368599.2912
918.86,1.0,1,15.57,5.97,60.72,37.6,93.33,1.61,1.06,2.91,6.0,108739.5259
2068.82,2.315746015,5,37.98,8.67,62.99,4.29,99.68,0.81,9.35,7.92,5.27,780190.8628
550.0,1.201810367,3,65.22,7.84,51.73,14.0,97.32,0.98,1.39,9.01,7.43,289914.9883
1080.83,3.465119659,3,78.38,5.21,34.1,13.19,99.9,1.43,6.13,2.8,2.26,712252.1894
1099.56,1.507324874,3,31.18,7.66,77.51,16.49,92.35,1.5,4.39,3.57,6.43,281180.6138
578.86,2.237802931,4,9.24,7.78,109.2,2.57,91.02,1.69,3.74,3.45,5.7,103964.3977
645.66,1.669361529,4,2.05,6.79,86.32,2.1,95.06,0.7,5.16,4.77,5.45,562160.7089
1376.84,2.875836742,4,50.51,4.73,49.04,14.63,96.06,1.44,5.99,4.0,6.28,645969.9208
2137.72,1.698082102,3,11.07,8.32,0.39,10.32,88.29,0.05,5.42,6.07,4.57,497692.5176
550.0,1.343697472,3,29.29,5.97,85.79,7.49,96.44,2.01,3.59,2.3,2.57,254496.9435
632.25,1.268074488,2,15.28,5.24,14.13,17.2,90.94,2.28,0.31,6.88,3.83,102361.1318
1526.53,2.063532157,6,13.63,8.38,71.51,2.5,90.55,1.27,7.83,1.28,4.6,660109.3536
1528.82,3.373255555,3,1.12,7.37,26.67,0.14,89.93,1.85,6.71,10.0,8.96,322009.8981
1245.47,1.036799305,1,14.01,5.19,8.89,14.08,98.63,2.27,3.13,4.93,5.36,96713.65354
1153.56,3.062199303,4,53.58,6.01,42.73,7.91,94.58,1.56,4.85,4.26,1.88,461501.3745
1428.56,1.257661583,3,18.62,8.49,35.0,17.28,99.9,1.13,6.42,2.13,2.77,323908.0938
1626.92,2.742406586,4,21.31,7.52,17.3,19.83,88.62,0.94,5.5,8.49,9.97,521028.8945
1709.55,1.230665502,3,6.4,7.57,29.54,1.63,94.55,1.88,6.29,0.96,1.95,387483.377
550.0,1.887114507,2,8.17,6.92,20.42,9.71,97.61,1.07,5.38,9.74,5.44,100868.9766
883.04,1.652480772,3,3.7,7.01,19.15,9.32,96.06,2.02,3.27,4.51,5.13,239719.168
756.5,2.186455213,2,24.76,7.0,87.91,9.44,94.32,1.68,5.71,7.66,8.35,122660.0682
1572.67,2.568497877,1,3.27,5.76,123.41,35.23,95.63,0.8,5.15,3.81,5.06,190679.4116
1433.13,2.179598459,3,42.44,5.97,49.66,36.27,86.05,2.14,4.41,2.93,2.41,279061.4155
992.99,1.0,3,20.24,8.33,8.22,3.97,99.9,1.81,4.19,7.1,7.04,246561.5892
550.0,2.348662858,4,43.15,4.14,37.28,12.36,89.37,2.53,6.95,3.29,4.72,387918.9435
550.0,1.743022132,3,9.53,5.7,77.0,24.42,90.03,1.03,2.61,6.21,2.44,95319.3426
550.0,1.676497784,3,5.16,7.56,3.79,9.4,92.72,1.49,7.66,10.0,8.52,334113.5332
711.62,1.365034312,5,32.58,8.21,62.0,33.85,92.41,2.18,5.47,6.48,4.78,408845.8492
1645.3,1.017037299,4,72.39,6.51,22.7,4.37,94.86,0.89,8.29,8.4,7.1,404832.6191
792.4,3.994737994,3,38.52,9.71,33.96,12.53,91.15,1.29,9.42,7.01,9.32,309018.0742
718.38,1.60688204,3,3.78,8.99,58.3,9.15,97.98,2.48,3.81,4.03,0.59,268163.8259
550.0,2.081040197,3,48.02,1.45,23.96,17.13,91.69,1.19,1.38,0.84,2.69,108316.6944
1411.82,1.312427865,3,53.04,8.66,19.78,7.49,89.49,1.31,2.79,4.11,4.93,497794.5131
1169.3,1.654690252,5,53.9,5.73,21.16,10.44,99.9,1.96,3.63,5.84,4.31,494047.2404
796.75,2.080707923,1,61.69,5.31,49.0,2.66,88.45,1.13,3.77,7.31,8.12,99325.70034
739.23,1.617846731,3,38.27,6.59,46.92,31.78,93.8,1.36,5.13,4.05,5.17,122833.9709
1117.45,1.0,3,0.62,6.48,24.14,20.2,91.99,1.72,3.91,2.99,3.26,173956.117
550.0,3.242699714,5,48.43,7.3,91.32,16.36,90.16,2.21,5.19,6.12,6.1,268212.9448
1449.62,4.082117066,4,25.98,6.85,114.63,9.0,98.36,1.93,4.79,2.47,7.82,644542.115
1171.95,1.858898344,3,34.49,2.95,19.95,16.35,89.01,0.96,2.86,7.26,8.9,384430.795
550.0,1.0,4,45.4,9.06,8.61,0.83,97.52,1.96,3.88,9.76,6.52,129891.1783
952.63,3.208535306,4,26.62,7.08,6.15,2.2,92.29,1.67,4.32,9.36,4.56,406264.4939
1410.37,2.071811617,2,34.45,7.09,48.3,9.75,91.03,0.73,6.66,6.18,8.85,231996.3563
1050.07,1.621971779,4,66.52,9.34,12.23,22.58,96.92,1.44,8.11,6.04,4.28,401135.7425
882.69,1.0,4,52.67,5.96,5.51,18.98,90.63,2.68,1.91,7.63,8.95,142777.9562
550.0,1.0,3,44.56,4.98,88.9,5.28,91.59,1.63,2.09,3.97,5.2,268660.3877
1074.67,2.188237447,3,20.57,7.67,49.21,0.23,90.12,1.36,3.85,5.0,4.72,255525.2587
563.33,1.132005717,3,6.64,9.06,35.55,7.76,96.47,1.86,5.48,3.33,4.25,99936.5567
1064.72,3.089683464,4,54.88,6.74,9.04,37.17,99.9,1.65,4.96,3.33,4.94,336400.2977
911.36,1.62837391,3,41.82,5.93,40.53,26.32,96.68,1.41,6.2,2.04,4.12,196293.8327
1033.23,1.063519303,2,78.47,3.93,30.72,34.02,85.6,1.08,0.74,6.61,6.6,98235.07669
994.94,2.467437863,3,35.25,10.0,104.41,35.99,92.61,2.17,6.48,6.76,5.17,374997.0191
1954.7,1.660421411,3,14.96,10.0,111.8,29.96,96.8,1.42,5.84,7.39,6.05,281318.7199
1066.78,2.310846015,5,18.99,10.0,11.08,19.44,99.85,1.24,6.3,6.06,7.13,439069.212
873.68,3.144285154,3,23.16,9.36,24.34,18.27,99.9,0.97,3.91,6.87,7.9,387589.0129
1235.16,2.445413443,1,38.95,5.7,43.09,16.96,93.94,1.4,7.34,6.71,3.46,232895.9821
779.75,2.340001737,2,59.82,4.97,28.84,7.62,95.61,2.18,3.92,7.49,6.67,200772.9864
896.92,1.611996447,3,21.45,6.23,53.3,0.85,90.45,1.51,4.11,3.72,6.96,353772.6133
752.71,2.584827718,2,44.37,4.33,8.94,19.79,89.35,1.6,3.41,8.56,5.13,254303.635
1092.07,2.271618074,2,28.09,6.69,10.36,16.12,88.95,1.13,3.51,5.59,10.0,345985.2698
1309.91,2.90707305,3,26.23,6.59,37.93,1.82,92.67,1.84,1.84,0.5,5.46,337131.1589
666.22,3.813368508,4,47.17,6.82,18.84,13.36,96.39,1.45,5.27,6.44,9.58,311436.8045
550.0,1.0,2,22.64,5.89,16.43,32.07,88.78,1.49,2.42,2.77,4.63,156453.1818
1324.76,2.031773639,3,0.53,10.0,40.36,28.77,95.09,1.1,5.61,3.37,4.41,291340.4072
1507.66,4.892005649,4,43.4,8.58,0.84,5.73,95.07,1.53,7.09,5.78,3.4,690817.5719
816.72,1.0,4,18.06,6.59,26.89,9.37,90.24,1.63,7.08,5.46,6.33,348528.6559
990.36,2.109893688,3,19.87,4.77,38.09,2.07,99.13,1.48,3.69,3.63,5.25,422218.6244
813.44,1.0,2,57.88,0.74,46.58,2.1,89.92,0.85,2.67,7.85,8.66,112889.549
1771.08,3.791297874,2,38.15,7.69,46.36,17.95,96.33,1.24,7.5,4.93,2.23,354322.8696
918.6,4.172689965,4,19.74,8.3,5.46,5.15,97.86,1.12,7.05,3.59,3.7,520032.12
1216.19,3.342599119,3,13.78,9.03,104.1,12.63,98.59,1.83,5.65,6.05,4.9,259098.5476
1111.01,2.194665439,3,3.98,4.84,21.0,1.43,97.9,1.6,5.84,8.03,7.46,228188.9861
1082.1,1.728196092,2,19.5,6.4,35.97,25.34,90.32,1.79,5.15,5.65,6.53,146166.2415
1410.59,2.937951534,4,51.57,7.66,81.17,24.54,99.9,1.88,5.4,10.0,5.18,347138.2077
550.0,2.019146201,2,39.57,6.66,67.49,17.34,96.69,1.83,4.01,1.25,1.83,155755.9859
1563.94,3.770390049,4,71.45,10.0,63.97,4.99,95.11,0.56,6.52,7.94,4.58,374504.0333
583.36,1.0,3,24.75,5.08,17.71,24.1,92.64,1.3,2.42,3.09,6.89,196839.3153
1386.95,1.0849443,4,40.65,8.52,61.66,24.59,95.41,2.19,5.37,3.83,4.61,458718.1038
1443.58,2.12176107,3,15.55,9.37,62.09,0.36,98.32,0.76,3.3,9.93,6.23,396806.8532
1234.68,2.797891667,4,38.87,8.71,48.42,18.73,97.23,1.1,6.14,0.17,0.73,441196.76
1159.75,2.722240013,3,10.65,7.61,48.89,1.14,97.28,1.03,4.96,3.63,3.46,361201.223
1496.88,2.740759061,5,28.01,10.0,37.08,0.01,97.24,0.92,7.48,5.88,4.38,475523.4029
1678.43,3.590328643,4,48.43,5.79,25.51,10.74,95.7,1.33,5.32,10.0,6.04,359293.2998
1206.92,1.187160437,3,55.98,5.92,74.22,30.96,95.25,1.89,5.1,5.38,4.69,267270.4751
2526.53,5.208139625,4,52.71,10.0,5.82,2.18,99.56,0.89,9.4,8.39,9.23,1045707.039
1386.67,1.881175546,2,46.04,6.78,59.82,0.25,86.47,1.32,5.0,3.99,5.27,355520.0706
1389.16,1.929843124,3,32.33,6.58,51.28,16.57,92.41,1.88,3.91,6.9,7.47,452040.361
1394.65,3.076075698,4,20.49,9.83,14.81,10.93,94.53,1.11,8.91,7.04,4.27,620881.7003
1351.0,1.987571678,4,60.26,7.07,44.75,8.75,97.39,1.27,7.85,6.09,8.74,306771.0113
862.47,2.493079184,4,39.0,5.03,46.08,22.67,89.95,2.03,8.02,5.65,6.5,297271.0176
550.0,2.91869201,3,19.93,3.52,38.3,11.17,88.45,2.14,3.91,7.47,3.78,283536.741
897.34,1.538119098,3,29.83,5.01,64.15,27.25,91.53,1.18,5.1,1.69,4.08,255046.6856
2550.32,3.004656078,4,36.85,9.12,77.31,16.92,94.81,1.8,5.58,8.38,8.23,606503.4716
1406.52,3.431923988,3,60.14,9.08,78.16,11.36,92.03,1.18,9.07,5.5,4.23,535479.8648
837.14,1.216579482,2,37.98,5.26,27.55,33.47,94.23,0.95,2.75,6.07,3.05,146907.4989
550.0,1.929955431,4,57.55,5.62,25.94,32.52,88.0,2.09,0.42,5.94,6.73,218687.5645
937.66,2.251633596,2,42.84,5.23,1.24,17.81,90.94,1.78,4.56,4.35,6.73,295324.819
981.82,2.805204772,3,30.67,5.5,71.99,0.38,99.9,0.77,7.12,1.61,2.64,402228.346
918.94,2.708287388,3,25.49,6.51,33.14,28.87,94.23,2.14,5.64,3.26,5.37,317898.9263
1578.04,1.648289366,4,22.54,7.9,53.82,3.23,96.75,0.88,6.26,3.89,0.83,461560.2178
550.0,2.213534564,3,5.62,6.6,62.82,46.22,89.0,1.56,4.0,8.76,5.22,242770.8674
1488.72,2.236537749,2,33.2,6.67,13.65,10.1,99.9,1.16,6.32,4.07,3.48,342204.0772
1373.24,1.063691804,1,18.73,6.72,91.75,18.44,86.42,2.07,2.22,8.29,4.3,159865.7763
2054.95,2.152937118,3,55.79,8.08,64.74,3.06,93.78,1.25,10.0,3.94,5.96,538568.7553
1244.07,3.8029895,4,38.29,10.0,149.55,7.18,93.01,1.96,5.62,4.22,5.33,397198.304
550.0,2.35248365,4,10.86,10.0,17.56,25.11,98.12,1.22,5.59,6.95,6.75,360491.2038
637.46,3.233333144,3,39.37,9.86,25.37,2.28,96.53,1.37,4.75,2.5,6.99,281735.2741
1286.07,2.715201171,2,54.68,6.27,7.62,32.31,99.9,1.2,6.26,4.86,4.42,183995.1525
1726.12,4.056114691,2,34.06,5.82,90.45,17.6,92.25,1.67,5.31,9.84,10.0,421368.8869
696.71,1.0,3,50.24,7.01,56.54,31.78,96.92,1.4,3.22,9.13,6.97,166249.1423
550.0,1.656988,3,46.24,6.83,142.29,1.15,87.74,1.5,4.27,2.23,8.23,182803.6484
550.0,2.547892487,3,0.4,5.08,12.56,0.68,93.2,1.91,4.68,6.01,4.71,179351.7761
785.53,1.0,2,40.31,2.59,122.62,12.29,88.42,2.23,2.84,3.52,5.07,179635.891
1158.98,1.0,3,23.96,10.0,84.29,20.01,99.9,1.36,7.03,0.8,2.54,278686.3938
959.56,5.199416616,3,22.58,8.17,51.58,3.65,90.54,2.5,5.27,8.79,8.55,368115.7688
738.18,1.136439482,3,59.06,5.23,77.13,1.68,92.55,1.49,6.59,5.72,6.12,244045.5199
1297.08,1.0,5,58.74,7.99,13.67,37.69,89.6,1.92,4.74,6.79,4.99,364356.9769
